textId,length,NrOfConnectivesPerNrOfToken,NrOfFiniteVerbPerNrOfToken,avgNumCharsPerToken,NrOfDiscourseReferentPerNrOfToken,avgNumCharsPerSentence,FN_AnnotationRatio_de_tudarmstadt_ukp_dkpro_core_api_syntax_type_chunk_NC_null_PER_de_tudarmstadt_ukp_dkpro_core_api_segmentation_type_Sentence_null,standardDevCharsPerToken,NrOfParagraphs,standardDevCharsPerSentence,NrOfChars,FN_AnnotationRatio_de_tudarmstadt_ukp_dkpro_core_api_segmentation_type_Token_null_PER_de_tudarmstadt_ukp_dkpro_core_api_segmentation_type_Sentence_null,LexicalDensity,READABILITY_MEASURE_LIX,READABILITY_MEASURE_ARI,READABILITY_MEASURE_SMOG,READABILITY_MEASURE_COLEMAN_LIAU,LexicalVariation,TypeTokenRatio,VerbVariation,READABILITY_MEASURE_KINCAID,READABILITY_MEASURE_FOG,READABILITY_MEASURE_FLESH,Label
12856.txt,436,0.018348624,0.087155963,4.578199052,0.311926606,164.9285714,8.714285714,3.042713085,7,114.746593,2331,31.14285714,0.449541284,99,15.48973644,14.33893419,13.66563636,0.647959184,0.428899083,0.666666667,13.72750191,17.10282659,44.22427807,SPA
12860.txt,358,0.016759777,0.094972067,4.265714286,0.326815642,227,12.25,2.283035931,5,102.187328,1827,44.75,0.522346369,11,20.00701863,13.24695077,10.85126087,0.577540107,0.421787709,0.591549296,16.30501553,19.57826087,49.85329969,SPA
12862.txt,337,0.029673591,0.091988131,3.636923077,0.255192878,124.25,7.833333333,2.173375201,5,55.63141349,1507,28.08333333,0.442136499,5,9.035097087,9.32455532,6.196841424,0.630872483,0.412462908,0.546666667,9.383891586,12.37119741,73.64826456,SPA
12891.txt,369,0.013550136,0.070460705,4.922857143,0.319783198,108.6842105,5.578947368,2.640842475,5,42.54787104,2093,19.42105263,0.539295393,8,11.15048607,11.705715,13.75377353,0.608040201,0.449864499,0.666666667,9.713653251,12.80495356,57.29301858,SPA
12895.txt,437,0.011441648,0.04805492,4.667458432,0.290617849,147.4375,6.5,2.903615643,4,31.86096505,2405,27.3125,0.510297483,10,13.88938776,15.24744871,13.04885714,0.600896861,0.425629291,0.626506024,12.95938776,17.96326531,45.78739796,SPA
12900.txt,341,0.020527859,0.052785924,3.960843373,0.219941349,180.8888889,9.555555556,2.272472092,4,94.03952413,1646,37.88888889,0.445747801,8,15.40080582,10.74596669,8.512629393,0.703947368,0.501466276,0.661538462,13.5056017,16.2114306,60.1770891,SPA
12918.txt,283,0.017667845,0.074204947,4.467391304,0.25795053,213.2857143,10.14285714,2.720498224,1,118.4045297,1499,40.42857143,0.48409894,99,19.18335907,14.71080088,11.85335521,0.700729927,0.519434629,0.68852459,16.10718147,19.74208494,45.4830888,SPA
12919.txt,325,0.030769231,0.116923077,4.042207792,0.270769231,90.94117647,5.823529412,2.081498039,5,42.1195366,1568,19.11764706,0.467692308,0,6.814429412,8.63601862,8.486263333,0.585526316,0.415384615,0.451219512,6.121019608,9.458823529,82.60923529,SPA
12927.txt,277,0.007220217,0.075812274,4.221804511,0.267148014,124.8181818,6.818181818,2.545756851,4,47.07598921,1388,25.18181818,0.440433213,7,10.54408543,11.25722824,10.03071084,0.68852459,0.469314079,0.653846154,9.682358525,13.07060971,65.96270537,SPA
12928.txt,381,0.026246719,0.094488189,4.218836565,0.257217848,93.2,5.5,2.378174019,6,35.80586544,1891,19.05,0.45144357,0,7.613911765,9.595452979,9.890617647,0.604651163,0.419947507,0.542168675,6.727058824,10.21176471,77.11176471,SPA
12930.txt,412,0.026699029,0.138349515,3.68159204,0.317961165,185,12.4,1.988301471,6,87.52828114,1864,41.2,0.473300971,8,15.4898374,8.744562647,7.29701897,0.497435897,0.361650485,0.445652174,12.96739566,15.95241192,67.81564634,SPA
12934.txt,500,0.018,0.09,4.21141649,0.288,90.2962963,4.851851852,2.366457978,5,32.86314475,2468,18.51851852,0.454,5,7.594722222,9.32455532,10.21398423,0.629955947,0.426,0.627906977,7.167927928,9.821021021,72.96145646,SPA
12947.txt,537,0.020484171,0.09310987,4.257197697,0.258845438,168.75,8.6875,2.372076647,4,88.3901154,2718,33.5625,0.452513966,8,14.8729375,11.44097151,10.83987917,0.592592593,0.411545624,0.616161616,12.08916667,15.16666667,61.8225,SPA
12970.txt,306,0.006535948,0.104575163,4.162629758,0.284313725,86.82352941,5.647058824,2.506294085,9,37.73629131,1492,18,0.470588235,5,6.733472344,10.02935023,9.561973881,0.520833333,0.369281046,0.368421053,7.245548727,10.48498683,71.19427129,SPA
12983.txt,400,0.0025,0.0975,4.13648294,0.2775,102.2105263,5.578947368,2.176528869,5,52.80508244,1963,21.05263158,0.49,5,8.179386929,8.619514869,9.248524725,0.647959184,0.46,0.587628866,7.279930596,9.860960093,76.99138519,SPA
13010.txt,343,0.023323615,0.078717201,4.306990881,0.303206997,123.5,7.5,2.760992906,3,39.55962949,1751,24.5,0.483965015,7,10.80218407,12.141741,10.57271795,0.692771084,0.483965015,0.677419355,10.72578755,13.91428571,57.85730769,SPA
13030.txt,462,0.028138528,0.064935065,4.70045045,0.311688312,139.6111111,7.111111111,2.938238084,5,52.14950611,2534,25.66666667,0.5,9,13.10907495,13.87811258,12.66357547,0.701298701,0.476190476,0.742424242,12.27072327,16.12033543,49.04262055,SPA
13038.txt,329,0.039513678,0.088145897,3.65408805,0.26443769,133,8.363636364,2.018740567,5,64.73863537,1477,29.90909091,0.431610942,5,10.16859559,9.179143807,6.605372093,0.633802817,0.416413374,0.637931034,9.469193597,12.80591966,75.91074298,SPA
13052.txt,586,0.020477816,0.059726962,3.918439716,0.259385666,124.2727273,7.045454545,2.217055195,4,52.02025988,2761,26.63636364,0.448805461,5,9.912335184,9.80908484,8.501744275,0.536121673,0.343003413,0.443548387,8.809396253,12.12269257,74.32633935,SPA
13055.txt,373,0.016085791,0.061662198,4.177464789,0.26541555,101.3333333,5.611111111,2.281474516,6,22.9806682,1851,20.72222222,0.506702413,5,8.332515477,9.952217872,9.573478006,0.513227513,0.375335121,0.443037975,7.508597263,10.97953731,74.97178478,SPA
13057.txt,211,0.004739336,0.099526066,4.034146341,0.27014218,170.5,10.5,2.397926925,3,77.4870957,1028,35.16666667,0.478672986,8,14.5384375,13,9.171052083,0.702970297,0.497630332,0.642857143,12.80770833,16.96666667,60.233125,SPA
13060.txt,291,0.013745704,0.103092784,4.160714286,0.264604811,130.4545455,7.272727273,2.021109894,4,70.18464431,1456,26.45454545,0.470790378,5,10.98548834,10.74596669,9.445862454,0.562043796,0.41580756,0.568965517,9.212700237,13.05319365,72.5682832,SPA
13081.txt,354,0.02259887,0.059322034,4.172619048,0.276836158,95.83333333,5.222222222,2.216005157,4,81.26106762,1739,19.66666667,0.45480226,0,7.735264798,9.454972244,9.521327103,0.51552795,0.381355932,0.542372881,6.730732087,10.24859813,78.56968069,SPA
13089.txt,364,0.008241758,0.071428571,4.065527066,0.277472527,135.3076923,7.384615385,2.502131785,5,41.72323576,1778,28,0.478021978,6,11.30121678,11.32050294,9.259154545,0.534482759,0.362637363,0.417721519,10.04333333,13.79020979,68.26961538,SPA
13090.txt,464,0.017241379,0.081896552,3.9844098,0.278017241,146.7333333,8.4,2.40030198,4,102.1263705,2221,30.93333333,0.489224138,8,12.11503284,11.36660027,9.225135468,0.599118943,0.424568966,0.565656566,10.92215764,14.27494253,64.96479639,SPA
13098.txt,329,0.018237082,0.088145897,3.974603175,0.300911854,103.1333333,6.133333333,2.208063739,5,47.00902987,1563,21.93333333,0.495440729,0,8.056362613,9.32455532,8.734881757,0.533742331,0.407294833,0.561403509,7.095189189,10.59603604,79.3408018,SPA
13107.txt,497,0.018108652,0.07444668,4.423868313,0.277665996,237.7272727,11.72727273,2.780991891,6,90.59409063,2631,45.18181818,0.45472837,99,21.26194357,16.00349603,11.2126875,0.681415929,0.472837022,0.547368421,18.25573668,22.21755486,39.30838558,SPA
13114.txt,369,0.010840108,0.070460705,4.335195531,0.27100271,172.8181818,8.818181818,2.50907656,10,53.36975341,1913,33.54545455,0.47696477,10,15.25835423,13.44465936,10.29869828,0.607954545,0.417344173,0.533333333,13.15967607,17.2522466,57.06202194,SPA
13122.txt,401,0.034912718,0.057356608,4.341902314,0.266832918,170.8333333,8.833333333,2.599944132,6,84.63335959,2066,33.41666667,0.478802993,9,15.1289851,12.87420883,11.26428492,0.723958333,0.486284289,0.739130435,12.98689944,16.29087523,55.0893622,SPA
13129.txt,400,0.0125,0.12,3.842519685,0.29,96.31578947,5.736842105,2.142282236,5,43.02881853,1854,21.05263158,0.44,0,6.860413843,9.026258331,7.5662,0.573863636,0.375,0.481481481,6.837995674,10.20475847,80.25357606,SPA
13131.txt,360,0.013888889,0.058333333,4.436950147,0.261111111,96.84210526,5.105263158,2.823183468,5,29.42119386,1864,18.94736842,0.466666667,6,8.58205653,11.4292723,11.06840432,0.607142857,0.436111111,0.474576271,9.05188434,12.37660819,60.53769006,SPA
13138.txt,306,0.029411765,0.078431373,4.296928328,0.326797386,110.0714286,5.928571429,2.479380658,5,41.02170904,1560,21.85714286,0.444444444,6,9.485683891,10.31925055,10.26623404,0.676470588,0.45751634,0.72,8.375643364,11.60324215,70.89,SPA
13141.txt,359,0.019498607,0.069637883,3.565217391,0.264623955,110.5714286,7.214285714,2.077332884,4,83.84740756,1573,25.64285714,0.412256267,0,7.685696029,9.210590034,6.630792332,0.594594595,0.395543175,0.571428571,7.605963031,11.24317663,80.35208466,SPA
13144.txt,471,0.029723992,0.087048832,4.103296703,0.248407643,143.875,7.5625,2.12682762,4,49.69767977,2324,29.4375,0.422505308,7,12.16230172,10.98435971,9.208694253,0.477386935,0.335456476,0.440366972,10.52944684,14.00143678,67.99554957,SPA
13160.txt,330,0.039393939,0.066666667,4.180124224,0.254545455,206.875,12,2.474436252,5,88.41865965,1666,41.25,0.478787879,99,18.01567742,13.60660172,9.298922581,0.64556962,0.436363636,0.587301587,15.8141129,19.37096774,50.70116935,SPA
13192.txt,282,0.039007092,0.067375887,4.346715328,0.276595745,159.5555556,8,2.649929102,2,70.68099086,1444,31.33333333,0.492907801,10,14.44642276,13.16530045,11.97387398,0.798561151,0.535460993,0.795918367,12.96186992,15.97398374,50.81605691,SPA
13200.txt,343,0.014577259,0.093294461,4.147590361,0.294460641,155.2727273,9.090909091,2.489597679,7,78.74249276,1721,31.18181818,0.463556851,8,13.21237564,11.89330698,9.445399371,0.761006289,0.489795918,0.721311475,11.60341338,15.21143511,63.36208405,SPA
00014.txt,238,0.012605042,0.075630252,4.069868996,0.294117647,116.2,6.4,2.560091852,7,35.94106287,1176,23.8,0.407563025,6,9.440384615,10.34846923,9.798701923,0.701030928,0.512605042,0.619047619,8.633538462,11.78153846,70.21146154,TEL
00041.txt,356,0.030898876,0.073033708,4.21574344,0.280898876,136.9230769,7.769230769,2.334951186,3,52.23241189,1794,27.38461538,0.460674157,7,11.61796258,11.03836952,9.510963964,0.682926829,0.480337079,0.666666667,10.0978979,13.60951721,68.28943867,TEL
00064.txt,456,0.00877193,0.078947368,4.368663594,0.280701754,105.1818182,5.318181818,2.495624662,3,40.29621724,2413,20.72727273,0.489035088,5,9.084712919,9.501748017,10.47938756,0.591928251,0.421052632,0.53164557,8.221435407,10.56650718,69.96004785,TEL
00074.txt,350,0.008571429,0.057142857,4.913043478,0.302857143,339.3333333,16.66666667,3.114897027,6,138.0853198,2197,58.33333333,0.517142857,99,28.82333333,16.96424004,12.34105706,0.657458564,0.462857143,0.678571429,23.87902402,26.88468468,22.71331081,TEL
00099.txt,365,0.035616438,0.068493151,4.535014006,0.257534247,246.125,12.125,2.228421157,4,127.8782991,2073,45.625,0.517808219,99,21.4845,13.78192933,10.90126377,0.497354497,0.383561644,0.448717949,16.92788043,20.8442029,50.50834239,TEL
00129.txt,331,0.03021148,0.057401813,4.587692308,0.262839879,304.1666667,15.33333333,2.866652172,4,234.4059276,1828,55.16666667,0.47734139,99,25.9460765,15.4498996,11.66085902,0.607594937,0.450151057,0.634920635,21.79959016,24.3989071,29.30998634,TEL
00145.txt,377,0.01061008,0.055702918,4.044077135,0.294429708,131.1428571,7.285714286,2.351539421,7,55.91557046,1856,26.92857143,0.458885942,7,10.67095238,10.31925055,9.068766082,0.716763006,0.485411141,0.703125,9.532464495,12.69540518,70.22947368,TEL
00152.txt,383,0.023498695,0.060052219,4.298153034,0.268929504,499.25,26.75,2.467364134,4,296.78138,2135,95.75,0.493472585,99,43.75292818,15.84523258,9.126707182,0.513227513,0.394255875,0.5,35.80776243,38.63093923,-0.471118785,TEL
00163.txt,311,0.025723473,0.090032154,4.250825083,0.289389068,198.5,9.75,2.527040099,9,103.3912472,1595,38.875,0.524115756,9,15.88582192,8.477225575,8.042315068,0.662576687,0.475884244,0.637362637,13.47582192,15.69589041,63.45804795,TEL
00171.txt,365,0.016438356,0.079452055,4.886685552,0.320547945,172.9166667,7.833333333,2.745827338,6,87.69498117,2116,30.41666667,0.487671233,10,15.71869608,13.95445115,12.93962941,0.792134831,0.520547945,0.711864407,13.29882353,16.98039216,50.18137255,TEL
00176.txt,330,0.021212121,0.06969697,4.530864198,0.315151515,298.5,14.66666667,2.773714449,6,109.8828922,1796,55,0.53030303,99,24.09795874,13.95445115,9.141309446,0.674285714,0.518181818,0.590909091,20.12395765,23.5937025,41.91711998,TEL
00178.txt,377,0.01061008,0.090185676,4.970350404,0.312997347,368.5,16.16666667,2.828748189,6,96.49309129,2221,62.83333333,0.559681698,99,30.26288136,16.96424004,11.95283051,0.625592417,0.50397878,0.585858586,24.22,28.00677966,26.50254237,TEL
00206.txt,288,0.003472222,0.076388889,4.934306569,0.361111111,116.0714286,5.428571429,2.946492111,4,46.53334332,1663,20.57142857,0.524305556,8,11.76216144,12.02377811,13.69363569,0.748344371,0.545138889,0.764705882,10.28349708,13.33627191,55.55777881,TEL
00210.txt,304,0.026315789,0.065789474,4.94,0.332236842,359.4,15.8,3.021544859,6,156.8331598,1888,60.8,0.516447368,99,29.51273684,16.41640786,12.2652807,0.777070064,0.5625,0.655172414,24.19508772,27.01052632,23.11894737,TEL
00218.txt,312,0.028846154,0.125,4.528052805,0.368589744,168.6,9.5,2.375279418,4,97.30077081,1712,31.2,0.496794872,8,14.40587838,10.14142843,10.50591216,0.658064516,0.506410256,0.588235294,11.62089189,14.1372973,64.46735135,TEL
00250.txt,296,0.013513514,0.057432432,4.255244755,0.293918919,148.7,7.9,2.19054479,11,71.37793777,1653,29.6,0.513513514,6,12.87579545,10.54983444,10.59333333,0.513157895,0.435810811,0.553191489,10.79690909,13.43878788,64.67536364,TEL
00259.txt,344,0.01744186,0.084302326,4.510638298,0.340116279,120.4,7,2.646447849,6,31.07367589,1825,22.93333333,0.523255814,6,10.8347619,11.48528137,11.12557453,0.627777778,0.462209302,0.615384615,10.04224845,13.05871636,61.29912836,TEL
00275.txt,261,0.011494253,0.068965517,4.925490196,0.318007663,252.3333333,12.16666667,2.883070472,5,87.94253174,1523,43.5,0.62835249,99,20.89691358,13,11.80778601,0.536585366,0.436781609,0.573770492,17.10376543,19.49218107,44.57194444,TEL
00292.txt,329,0.009118541,0.106382979,4.586419753,0.3556231,360.6,18.6,2.646089735,4,117.8127328,1887,65.8,0.559270517,99,29.63957377,15.24744871,9.922836066,0.652173913,0.504559271,0.6,23.90754098,27.67868852,32.30491803,TEL
00295.txt,308,0.006493506,0.045454545,4.755932203,0.308441558,130.3846154,6.538461538,2.693637902,5,57.00949781,1712,23.69230769,0.522727273,8,12.40591594,12.3644171,12.51639519,0.726708075,0.512987013,0.678571429,10.86027491,14.17721385,57.06925456,TEL
00310.txt,461,0.004338395,0.05856833,4.579908676,0.297180043,106,5.565217391,2.520556217,7,45.33546457,2484,20.04347826,0.514099783,6,9.609936447,10.22315119,11.29930626,0.52742616,0.396963124,0.59375,8.774873399,11.20794916,65.52754363,TEL
00311.txt,336,0.005952381,0.080357143,4.785488959,0.321428571,91.7,5.1,2.761504898,5,33.50686497,1936,16.8,0.49702381,6,9.195384615,11.48528137,12.74365385,0.586826347,0.404761905,0.575342466,8.345282051,12.39384615,63.01638462,TEL
00317.txt,292,0.044520548,0.119863014,4.89084507,0.287671233,209.75,10,3.166515055,4,146.9053692,1687,36.5,0.465753425,10,17.11132353,13.24695077,11.138,0.654411765,0.493150685,0.693548387,14.76264706,17.71764706,49.77941176,TEL
00331.txt,551,0.023593466,0.041742287,4.439703154,0.266787659,242.1666667,11.83333333,2.57747858,7,103.3955458,3061,45.91666667,0.508166969,99,21.32033726,14.61895004,11.13886837,0.610714286,0.411978221,0.466666667,17.75996562,21.2102816,43.28110102,TEL
00365.txt,319,0.015673981,0.084639498,4.689768977,0.310344828,107.125,5.6875,2.504674365,6,53.17879629,1737,19.9375,0.501567398,6,9.700765571,10.11512474,11.83595848,0.61875,0.479623824,0.621212121,8.03153763,10.96202422,69.65173551,TEL
00373.txt,345,0.008695652,0.084057971,4.137426901,0.304347826,580.3333333,31.66666667,2.404029838,4,537.1370609,1748,115,0.51884058,99,48.95742424,16.03840481,8.027698052,0.592178771,0.443478261,0.575,39.04675325,43.27445887,-2.022965368,TEL
00378.txt,342,0.023391813,0.099415205,4.598802395,0.32748538,233.875,11.375,2.737103413,5,112.0395438,1875,42.75,0.543859649,10,17.80473301,12.48683298,9.113288026,0.693548387,0.538011696,0.611111111,14.6342678,18.55679612,58.93742112,TEL
00379.txt,325,0.006153846,0.086153846,4.498432602,0.323076923,245,14.28571429,2.828288147,7,91.64372007,1724,46.42857143,0.461538462,99,21.71020408,14.52636729,11.88693537,0.733333333,0.492307692,0.672727273,17.96823129,21.01768707,41.04581633,TEL
00390.txt,402,0.017412935,0.077114428,4.352331606,0.298507463,127.8125,6.3125,2.583367937,4,70.79037607,2064,25.125,0.457711443,8,11.42879834,11.10092587,11.1441768,0.554347826,0.383084577,0.633333333,10.02104282,12.91740331,63.51427141,TEL
00394.txt,312,0.022435897,0.08974359,4.358552632,0.259615385,211.125,11.625,2.311240954,3,133.674453,1698,39,0.451923077,11,18.05081104,13.0623059,10.20259532,0.65248227,0.461538462,0.671875,14.93006271,18.56204013,54.5903449,TEL
00417.txt,368,0.035326087,0.057065217,4.192090395,0.266304348,130.5,7.071428571,2.381032543,5,119.7901439,1868,26.28571429,0.451086957,7,11.06648932,10.31925055,9.608058651,0.614457831,0.434782609,0.591549296,9.930986594,12.67540846,67.24505132,TEL
00420.txt,337,0.020771513,0.065281899,4.69760479,0.287833828,473.25,22.5,2.741594713,3,181.6306348,1911,84.25,0.50148368,99,38.7838746,18.73213272,10.88488103,0.704142012,0.510385757,0.716216216,31.69262862,35.34437299,6.323251608,TEL
00425.txt,320,0.025,0.05,4.663430421,0.26875,159,7.909090909,2.70262773,5,74.08839929,1852,29.09090909,0.490625,10,14.34376757,12.48683298,12.39497251,0.566878981,0.43125,0.615384615,12.73139644,15.11790066,50.90322399,TEL
00426.txt,331,0.003021148,0.081570997,4.583850932,0.302114804,199.7777778,9.777777778,2.738179579,4,153.3165047,1841,36.77777778,0.510574018,99,17.28911915,13.95445115,11.49928618,0.639053254,0.46223565,0.550724638,15.0504386,18.24795322,47.3202924,TEL
00450.txt,295,0.003389831,0.06440678,4.886029412,0.325423729,69.04347826,3.782608696,3.000898708,8,40.18271125,1694,12.82608696,0.552542373,7,7.895525723,9.659416347,14.0486494,0.509202454,0.403389831,0.472727273,7.705927594,9.783544085,59.25228477,TEL
00473.txt,303,0.01980198,0.04620462,4.612794613,0.283828383,237.7142857,11.85714286,2.78189879,6,97.97771508,1689,43.28571429,0.554455446,11,19.14238442,12.258201,10.37294182,0.678571429,0.528052805,0.580645161,15.99397403,18.62337662,50.36581818,TEL
00475.txt,331,0.027190332,0.084592145,4.676012461,0.32326284,182.2,9.3,2.886376473,7,103.3322796,1834,33.1,0.498489426,99,16.10362712,13.95445115,12.69152542,0.733333333,0.546827795,0.766666667,13.835,17.22372881,48.41521186,TEL
00485.txt,327,0.009174312,0.06116208,5.141509434,0.360856269,217,9.555555556,3.144643082,9,75.89027166,2107,36.33333333,0.565749235,99,18.04418236,14.54700538,12.65193688,0.540540541,0.418960245,0.423728814,15.44735327,18.6933924,43.88091547,TEL
00497.txt,429,0.006993007,0.095571096,4.438388626,0.282051282,324.1428571,17,2.784477158,5,219.0116948,2352,61.28571429,0.498834499,99,27.84593985,15.92837411,10.18089975,0.528037383,0.389277389,0.477777778,22.60992481,26.70977444,34.4837594,TEL
00500.txt,316,0.009493671,0.075949367,4.593333333,0.291139241,104,5.5,2.566701298,7,42.51470334,1751,19.75,0.481012658,5,9.793428571,10.74596669,12.30354286,0.671052632,0.518987342,0.626865672,8.176428571,11.57142857,67.61107143,TEL
00508.txt,265,0.01509434,0.090566038,4.501930502,0.366037736,142,8.3,2.777980875,9,99.68851489,1572,26.5,0.554716981,7,11.74717742,11.1240384,10.18237903,0.700680272,0.539622642,0.666666667,10.44974194,13.4683871,64.3146129,TEL
00535.txt,348,0.00862069,0.060344828,4.73006135,0.301724138,84.40909091,4.272727273,2.623773683,5,27.32241686,1885,15.81818182,0.557471264,6,8.621186147,10.56787469,12.82706032,0.639175258,0.485632184,0.5,8.012503608,11.06060606,63.11918831,TEL
00548.txt,373,0.010723861,0.064343164,4.652173913,0.297587131,413,19.8,2.594663347,5,164.8429556,2183,74.6,0.506702413,99,34.27453488,15,10.84193314,0.529100529,0.412868633,0.448275862,27.3297907,30.31069767,21.66172093,TEL
00554.txt,271,0.040590406,0.103321033,4.360902256,0.361623616,280.2,15.4,2.044020606,4,63.43941992,1445,54.2,0.586715867,11,23.37924686,11.48528137,10.34759414,0.408805031,0.380073801,0.423076923,17.32061925,21.1283682,56.01925523,TEL
00567.txt,350,0.034285714,0.085714286,4.608433735,0.291428571,102.6666667,4.611111111,2.439074722,6,42.94440851,2105,19.44444444,0.502857143,5,9.942952381,9.191391874,12.49052698,0.534090909,0.448571429,0.567164179,7.680079365,9.920634921,71.16964286,TEL
00575.txt,415,0.019277108,0.062650602,4.4160401,0.274698795,135.0625,6.8125,2.558066187,6,73.76437889,2247,25.9375,0.472289157,8,11.9174968,11.66025404,10.62202558,0.642857143,0.462650602,0.635135135,10.32783728,13.86707161,64.54295796,TEL
00579.txt,462,0.017316017,0.058441558,4.677927928,0.272727273,140.2777778,6.277777778,2.844681973,7,67.57942287,2539,25.66666667,0.474025974,10,12.84247117,11.66025404,12.33017925,0.662100457,0.456709957,0.693181818,11.35232704,13.66750524,55.62705451,TEL
00586.txt,344,0.023255814,0.069767442,4.707462687,0.354651163,211.8888889,11.88888889,2.547068167,7,99.52045512,1913,38.22222222,0.572674419,10,17.35944444,11.94427191,10.89249363,0.634517766,0.505813953,0.554054054,13.87526539,17.0128804,57.72468861,TEL
00587.txt,307,0.029315961,0.136807818,4.784768212,0.377850163,349.4,19.8,2.739827624,5,182.9115633,1854,61.4,0.534201954,99,26.8844484,12.48683298,9.478736655,0.591463415,0.45276873,0.520547945,21.40344484,24.61523132,41.70872598,TEL
00591.txt,384,0.015625,0.067708333,4.440633245,0.322916667,406.8,20.4,2.661865083,11,222.8545714,2353,76.8,0.5234375,99,35.35176966,19.43167673,10.68841292,0.597014925,0.4453125,0.571428571,28.78417978,33.53617978,15.50913483,TEL
00597.txt,451,0.013303769,0.073170732,4.582959641,0.312638581,305.25,15.75,2.721130771,7,155.7825006,2454,56.375,0.507760532,99,25.68295906,16.55544171,11.61840199,0.676855895,0.485587583,0.662921348,21.09744107,25.01352357,33.52770006,TEL
00598.txt,287,0.017421603,0.055749129,4.572438163,0.285714286,391,19,2.822965522,4,155.4622141,1570,71.75,0.50174216,99,32.59003759,17.49137675,10.17352632,0.569444444,0.418118467,0.517241379,26.93597744,30.81052632,20.38862782,TEL
00612.txt,418,0.016746411,0.083732057,4.584810127,0.375598086,96.26086957,5.347826087,2.558633368,7,50.128719,2331,18.17391304,0.545454545,7,8.8154126,10.22315119,11.36594643,0.548245614,0.423444976,0.564102564,7.883997338,10.89902396,68.89454303,TEL
00630.txt,369,0.01897019,0.075880759,4.401098901,0.306233062,390,21.4,2.36238818,5,177.7560126,2134,73.8,0.498644986,99,34.5766,15,10.46935714,0.657608696,0.495934959,0.643835616,27.69057143,30.74285714,21.21242857,TEL
00661.txt,308,0.016233766,0.084415584,4.458745875,0.288961039,275.1666667,14,2.303129112,6,170.7594962,1897,51.33333333,0.457792208,99,23.73363842,12.48683298,9.936244068,0.602836879,0.448051948,0.6,18.985,22.10734463,46.52066384,TEL
00667.txt,300,0.01,0.076666667,4.982578397,0.31,131.4615385,6.307692308,3.085829641,4,70.80701333,1839,23.07692308,0.516666667,9,12.63725275,12.24037961,13.67143223,0.612903226,0.453333333,0.529411765,10.88351648,13.82124542,54.43648352,TEL
00671.txt,293,0.006825939,0.075085324,4.528169014,0.341296928,174.6666667,8.444444444,2.668791101,4,119.2420507,1576,32.55555556,0.532423208,10,13.9407477,12.30949336,9.952041353,0.58974359,0.433447099,0.526315789,12.2614787,15.73199666,59.79550961,TEL
00678.txt,395,0.020253165,0.050632911,4.709762533,0.248101266,134.6875,6.5,2.996952665,4,56.02088757,2176,24.6875,0.521518987,8,12.61338215,11.55131569,12.43014169,0.524271845,0.410126582,0.5,11.29676941,13.4256812,54.92455467,TEL
00696.txt,273,0.018315018,0.106227106,4.716475096,0.340659341,124.4166667,6.333333333,3.061952372,6,70.49049384,1513,22.75,0.457875458,5,9.33325,10.58287544,10.16493333,0.616,0.494505495,0.47826087,8.5825,11.83333333,69.1525,TEL
00707.txt,493,0.006085193,0.052738337,5.255623722,0.31643002,757.75,28.25,3.229163831,5,531.1616397,3166,123.25,0.565922921,99,60.73663399,27.64751509,15.20267538,0.637992832,0.478701826,0.614457831,48.98341503,52.95882353,-51.74213235,TEL
00738.txt,434,0.020737327,0.052995392,4.769767442,0.246543779,495.6,24.8,3.102214879,7,282.9315111,2689,86.8,0.516129032,99,41.29652913,19.79285562,11.11955097,0.491071429,0.373271889,0.483516484,33.93095146,37.5231068,-1.442262136,TEL
00749.txt,235,0.029787234,0.042553191,4.80349345,0.255319149,220.8333333,9.5,2.391905204,5,109.0159265,1338,39.16666667,0.617021277,99,19.62283784,14.61895004,12.40293694,0.420689655,0.374468085,0.416666667,15.10486486,19.66486486,52.66918919,TEL
00759.txt,334,0.02994012,0.068862275,4.19375,0.254491018,111.4666667,5.933333333,2.156376808,6,53.55727982,1874,22.26666667,0.494011976,5,8.766812957,9.32455532,8.664592476,0.6,0.443113772,0.539473684,7.574219436,11.01450366,78.63742111,TEL
00760.txt,219,0.01369863,0.086757991,4.802816901,0.378995434,205,10.16666667,2.893832125,4,115.4296322,1262,36.5,0.602739726,10,15.88215385,12.48683298,10.53877949,0.636363636,0.534246575,0.577777778,13.24192308,16.69230769,58.01057692,TEL
00764.txt,374,0.016042781,0.093582888,3.880434783,0.312834225,295.1666667,17.5,2.347951889,6,74.78729096,1856,62.33333333,0.524064171,99,24.75690265,11.36660027,6.63059587,0.581632653,0.422459893,0.475609756,20.92523599,24.2519174,45.6715708,TEL
00770.txt,299,0.013377926,0.046822742,4.484641638,0.327759197,226.7142857,12.14285714,2.584530567,8,50.26419994,1638,42.71428571,0.494983278,99,19.1301512,13.75705748,10.44696715,0.675675676,0.471571906,0.707317073,15.9976121,19.5987487,50.08529197,TEL
00772.txt,376,0.021276596,0.058510638,4.760330579,0.276595745,159.9230769,8,2.638008244,4,56.89053124,2123,28.92307692,0.47606383,9,14.97604677,11.8578518,12.79650852,0.61452514,0.45212766,0.6,12.36829545,14.69440559,54.61499126,TEL
